"conversation_id_str,""""created_at""","""favorite_count""","""full_text""","""id_str""","""image_url""","""in_reply_to_screen_name""","""lang""","""location""","""quote_count""","""reply_count""","""retweet_count""","""tweet_url""","""user_id_str""","""username"
"1922451685462421811,""""Wed May 14 04:19:20 +0000 2025""","""0""","""@weiiyakk HEHEHE semangat kakkkk""","""1922506992393879978""","""""","""weiiyakk""","""in""","""""","""0""","""0""","""0""","""https://x.com/xeesejin/status/1922506992393879978""","""1919595276156936193""","""xeesejin"
"1922498869356540233,""""Wed May 14 04:19:14 +0000 2025""","""0""","""@MunchMunc_21 @GiveRep semangat bangg tetap @GiveRep terus""","""1922506969568440767""","""""","""MunchMunc_21""","""in""","""Singapore""","""0""","""0""","""0""","""https://x.com/PutraPrama4/status/1922506969568440767""","""1370671366492487682""","""PutraPrama4"
"1922502206801993827,""""Wed May 14 04:19:13 +0000 2025""","""0""","""@TuchiLabs @MunchMunc_21 @GiveRep @ikadotxyz Sip bng semangat @GiveRep""","""1922506966796042337""","""""","""TuchiLabs""","""in""","""Cirebon, Jawa Barat""","""0""","""0""","""0""","""https://x.com/ahmad_fp14/status/1922506966796042337""","""1828368490715324416""","""ahmad_fp14"
"1922472857843519489,""""Wed May 14 04:19:10 +0000 2025""","""0""","""@blueskyiaaa haii aku udah pernah hype au kamu jadi aku like partnya aja. jangan lupa back di pinned aku n kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506951713259523""","""""","""blueskyiaaa""","""in""","""""","""0""","""1""","""0""","""https://x.com/rainybeel/status/1922506951713259523""","""940971412449320961""","""rainybeel"
"1922492958617501892,""""Wed May 14 04:19:08 +0000 2025""","""0""","""@sigmalonely semangat yeah""","""1922506943324664107""","""""","""sigmalonely""","""in""","""""","""0""","""0""","""0""","""https://x.com/iamnoel26_/status/1922506943324664107""","""1718613861748887552""","""iamnoel26_"
"1922484815879692622,""""Wed May 14 04:19:02 +0000 2025""","""0""","""@roryyie1 Semangat bebbb""","""1922506916682502419""","""""","""roryyie1""","""in""","""Sidoarjo, Indonesia""","""0""","""1""","""0""","""https://x.com/Yuanexa/status/1922506916682502419""","""1487354995037007875""","""Yuanexa"
"1922504937134588093,""""Wed May 14 04:19:01 +0000 2025""","""1""","""@pensisruSMATN SIAP min tetap semangat dan semoga dilancarkan segalanya aamiin ya rabbal allaamiin""","""1922506914635653232""","""""","""pensisruSMATN""","""in""","""""","""0""","""0""","""0""","""https://x.com/efendiefen96558/status/1922506914635653232""","""1562222419972018178""","""efendiefen96558"
"1922453330703319547,""""Wed May 14 04:19:00 +0000 2025""","""1""","""@fiereflymanis SEMANGAT IRISSS""","""1922506910445506682""","""""","""fiereflymanis""","""in""","""They/them. dnfwc.""","""0""","""1""","""0""","""https://x.com/cyrenhe/status/1922506910445506682""","""1916611421724676096""","""cyrenhe"
"1922484726645838324,""""Wed May 14 04:18:59 +0000 2025""","""0""","""@itsmecyyn semangat sayangkuuu""","""1922506906138017990""","""""","""itsmecyyn""","""in""","""bikini bottom 🌊🦀🦋🧜🫧""","""0""","""0""","""0""","""https://x.com/aqeelouv/status/1922506906138017990""","""1901962710600073216""","""aqeelouv"
"1922481917020004410,""""Wed May 14 04:18:58 +0000 2025""","""1""","""@m0stLy_Ru1 Semangat kak!""","""1922506901335503155""","""""","""m0stLy_Ru1""","""in""","""Bandung ""","""0""","""0""","""0""","""https://x.com/usernameapel/status/1922506901335503155""","""1647670997628354561""","""usernameapel"
"1922506894809137402,""""Wed May 14 04:18:56 +0000 2025""","""1""","""Tiada hari tanpa banter Semangat Minva jangan lupa bikin utas lagi ""","""1922506894809137402""","""""","""""","""in""","""Ngayogyakarta Hadiningrat""","""0""","""1""","""0""","""https://x.com/scramblepasta/status/1922506894809137402""","""1468796107241058312""","""scramblepasta"
"1922506881882259584,""""Wed May 14 04:18:53 +0000 2025""","""3""","""absen pagi warga @GiveRep tetap semangat jalanin tweet dan nge rep setiap saat. @Scallop_io makanan siang ini pake scalop dulu. mau mengingatkan like comment rt itu menambah point rep loh. jadi jangan lupa like comnent &amp"";"" RT https://t.co/o1T7oFy4ss""","""1922506881882259584""","""https://pbs.twimg.com/media/Gq4d0gzWgAAtlxT.jpg""","""""","""in""","""blockchain""","""0""","""5""","""1""","""https://x.com/CurseTruz/status/1922506881882259584""","""1462290595376885767""","""CurseTruz"""""";;"
"1922506861317701733,""""Wed May 14 04:18:48 +0000 2025""","""0""","""Ku kira pejuang ternyata perlu uang wkwk mana semangat nasionalis lo? ilang gegara dolar yah #MediaTempoPengkhianatBangsa MediaPemusnah FaktaNyata https://t.co/jvGiQ329qf""","""1922506861317701733""","""https://pbs.twimg.com/media/Gq4dzJUWUAAlOiE.jpg""","""""","""in""","""Setia Budi, Indonesia""","""0""","""0""","""0""","""https://x.com/fredelafitri/status/1922506861317701733""","""1706905983174541313""","""fredelafitri"
"1922314598222336465,""""Wed May 14 04:18:48 +0000 2025""","""0""","""@yaudahalay semangat trs .""","""1922506859610574865""","""""","""yaudahalay""","""in""","""""","""0""","""0""","""0""","""https://x.com/1419121space/status/1922506859610574865""","""1818712042767106051""","""1419121space"
"1922504251541995712,""""Wed May 14 04:18:45 +0000 2025""","""0""","""@heeieung Yg semangat""","""1922506846155198798""","""""","""heeieung""","""in""","""snd. ""","""0""","""0""","""0""","""https://x.com/nishimuraarikki/status/1922506846155198798""","""1816856819064782849""","""nishimuraarikki"
"1922506472107262195,""""Wed May 14 04:18:33 +0000 2025""","""0""","""@carthirono gapapa kaakkk semangat semoga bisa nontoon yahh!""","""1922506796087845230""","""""","""carthirono""","""in""","""selective. ""","""0""","""1""","""0""","""https://x.com/ciaacarts/status/1922506796087845230""","""292199415""","""ciaacarts"
"1922506769449804120,""""Wed May 14 04:18:26 +0000 2025""","""0""","""Ku kira pejuang ternyata perlu uang wkwk mana semangat nasionalis lo? ilang gegara dolar yah #MediaTempoPengkhianatBangsa MediaPemusnah FaktaNyata https://t.co/E8B8WOUOtH""","""1922506769449804120""","""https://pbs.twimg.com/media/Gq4dtk5WkAAENZy.jpg""","""""","""in""","""Kebumen""","""0""","""0""","""0""","""https://x.com/UsyiuiPangestu/status/1922506769449804120""","""1792235742925910017""","""UsyiuiPangestu"
"1922431975706480890,""""Wed May 14 04:18:25 +0000 2025""","""0""","""@apriciaty Wihiy Semangat Lily!""","""1922506764689318283""","""""","""apriciaty""","""in""","""""","""0""","""0""","""0""","""https://x.com/pierfours/status/1922506764689318283""","""817352571186741249""","""pierfours"
"1922506760742449622,""""Wed May 14 04:18:24 +0000 2025""","""0""","""semangat yahh kamuuu @Michie_JKT48 ""","""1922506760742449622""","""""","""""","""in""","""Cimahi, Jawa Barat""","""0""","""0""","""0""","""https://x.com/dauusss_/status/1922506760742449622""","""1627499944646168576""","""dauusss_"
"1922272504002818202,""""Wed May 14 04:18:19 +0000 2025""","""2""","""@IkutanCrypto @PexgiP2PAnomali i love that semangat pejuang web3""","""1922506739083055221""","""""","""IkutanCrypto""","""in""","""""","""0""","""1""","""0""","""https://x.com/Sitenowid/status/1922506739083055221""","""1748284236040482816""","""Sitenowid"
"1922431753202938175,""""Wed May 14 04:18:17 +0000 2025""","""0""","""@areichandesu_ jangan patah semangat pokoknya""","""1922506729683644756""","""""","""areichandesu_""","""in""","""""","""0""","""0""","""0""","""https://x.com/_justitiaa/status/1922506729683644756""","""1720422689637294080""","""_justitiaa"
"1922469275563872429,""""Wed May 14 04:18:15 +0000 2025""","""0""","""@satepadangeenak Trims semangat prakteknya ️""","""1922506723408973876""","""""","""satepadangeenak""","""in""","""#rps #ot13 #multiship""","""0""","""0""","""0""","""https://x.com/byeyeum/status/1922506723408973876""","""1883359681583919104""","""byeyeum"
"1922242807244456393,""""Wed May 14 04:18:12 +0000 2025""","""1""","""@puanmaharani_ri PAsti mbak puan lelah banget tapi beliau tetap semangat""","""1922506706954641849""","""""","""puanmaharani_ri""","""in""","""""","""0""","""6""","""0""","""https://x.com/iwan696915/status/1922506706954641849""","""1876485176362160128""","""iwan696915"
"1922506696099762195,""""Wed May 14 04:18:09 +0000 2025""","""0""","""ga semangat... i need puk puk""","""1922506696099762195""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/iich4444/status/1922506696099762195""","""1842205459991941120""","""iich4444"
"1922494928468271129,""""Wed May 14 04:18:06 +0000 2025""","""0""","""@Heartleafes semangat semangat!""","""1922506683768573964""","""""","""Heartleafes""","""in""","""Meisella Kecay""","""0""","""0""","""0""","""https://x.com/mentjeri/status/1922506683768573964""","""1595717577367748608""","""mentjeri"
"1922506668677402628,""""Wed May 14 04:18:02 +0000 2025""","""0""","""teko semangat ga semangat ya tetep kudu gerak bcs u still alive""","""1922506668677402628""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/roseannehani/status/1922506668677402628""","""1030598401""","""roseannehani"
"1922300861486608793,""""Wed May 14 04:18:02 +0000 2025""","""0""","""@AnakBungsunya semangat ol smoga cefat selamat dari pdd""","""1922506667750457753""","""""","""AnakBungsunya""","""in""","""hmphbc dni""","""0""","""0""","""0""","""https://x.com/khjeez/status/1922506667750457753""","""1482005202769432578""","""khjeez"
"1922479799638872449,""""Wed May 14 04:17:52 +0000 2025""","""0""","""@inichimmy siip laa kak semangat bkinnya yaa kak.""","""1922506623047643547""","""""","""inichimmy""","""in""","""""","""0""","""0""","""0""","""https://x.com/MUchii93/status/1922506623047643547""","""1359862251260309504""","""MUchii93"
"1922466078199886136,""""Wed May 14 04:17:48 +0000 2025""","""0""","""@curygu OHHH kirain.. okeng semangat kapita can't wait (menangis)""","""1922506608048816402""","""""","""curygu""","""in""","""(svt & trsr)""","""0""","""0""","""0""","""https://x.com/leaveswon/status/1922506608048816402""","""1642205108359540736""","""leaveswon"
"1922431233402814734,""""Wed May 14 04:17:40 +0000 2025""","""0""","""@studynaynay semangat bubb tapi aku setuju liburnya masih kurang""","""1922506575240982910""","""""","""studynaynay""","""in""","""09/25 books""","""0""","""0""","""0""","""https://x.com/athwngrodite/status/1922506575240982910""","""1404742136378007553""","""athwngrodite"
"1922506561454297214,""""Wed May 14 04:17:37 +0000 2025""","""0""","""Sama kaa hahaha semangat for us https://t.co/NbI5CPPPrd""","""1922506561454297214""","""https://pbs.twimg.com/media/Gq4dhrVXgAAG1Xa.jpg""","""""","""in""","""pondphuwin""","""0""","""0""","""0""","""https://x.com/vtaesgk/status/1922506561454297214""","""1413091434748473352""","""vtaesgk"
"1922472857843519489,""""Wed May 14 04:17:31 +0000 2025""","""0""","""@markiefty done ya jangan lupa back di pinned aku. kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506538662400273""","""""","""markiefty""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainybeel/status/1922506538662400273""","""940971412449320961""","""rainybeel"
"1922224689465725271,""""Wed May 14 04:17:26 +0000 2025""","""0""","""@allesaintek Kak? Semangat buat kita ""","""1922506516956917845""","""""","""allesaintek""","""in""","""Orangnya suka diskusi""","""0""","""0""","""0""","""https://x.com/melliflousjey/status/1922506516956917845""","""1073443968887607296""","""melliflousjey"
"1921206981421134338,""""Wed May 14 04:17:25 +0000 2025""","""0""","""@promo_BRI BRImo FSTVL tuh beneran bikin semangat nabung""","""1922506511567192484""","""""","""promo_BRI""","""in""","""Indonesia""","""0""","""0""","""0""","""https://x.com/Gideonnathann/status/1922506511567192484""","""1803882960787247104""","""Gideonnathann"
"1922484608760786962,""""Wed May 14 04:17:23 +0000 2025""","""0""","""@jihunpj kalopun ada semangat tetep loyo""","""1922506504755659007""","""""","""jihunpj""","""in""","""UNCOMMITTED""","""0""","""1""","""0""","""https://x.com/freakyov/status/1922506504755659007""","""2803044163""","""freakyov"
"1922487351747493992,""""Wed May 14 04:17:23 +0000 2025""","""0""","""@lilyhopessi Ayook semangat lagi mending nontonin fancam hobi yg konser kemaren aja gih""","""1922506501383451132""","""""","""lilyhopessi""","""in""","""Dimana mana hatiku senang 🎶""","""0""","""1""","""0""","""https://x.com/whalienRM120994/status/1922506501383451132""","""1839526120645107712""","""whalienRM120994"
"1922472857843519489,""""Wed May 14 04:16:10 +0000 2025""","""1""","""@belovedmica done ya jangan lupa back di pinned aku. kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506197652922718""","""""","""belovedmica""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainybeel/status/1922506197652922718""","""940971412449320961""","""rainybeel"
"1922506160328052843,""""Wed May 14 04:16:01 +0000 2025""","""0""",""" Kak tolong banget au boochannya jangan di drop ya huhuu lov yuu semangat nulisnya ini maksudnya aku suruh gatekeep au boochannya kah? anwy terima kasih banyak yaa sudah mau membaca #tellonym https://t.co/cfufxBRHbc""","""1922506160328052843""","""""","""""","""in""","""wonchan/kyuhoon #1""","""0""","""0""","""0""","""https://x.com/dinodiworld/status/1922506160328052843""","""1873218203025063938""","""dinodiworld"
"1922472857843519489,""""Wed May 14 04:16:00 +0000 2025""","""1""","""@blazengels done ya jangan lupa back di pinned aku. kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506156565569995""","""""","""blazengels""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainybeel/status/1922506156565569995""","""940971412449320961""","""rainybeel"
"1922492637619097711,""""Wed May 14 04:15:56 +0000 2025""","""0""","""@elsptrs semangat sayangkuuuu""","""1922506136793550905""","""""","""elsptrs""","""in""","""Magic Shop in Neverland""","""0""","""0""","""0""","""https://x.com/hi_estimothy/status/1922506136793550905""","""1450047974596222981""","""hi_estimothy"
"1922472857843519489,""""Wed May 14 04:15:52 +0000 2025""","""1""","""@eclipseandwords done ya jangan lupa back di pinned aku. kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506123703124028""","""""","""eclipseandwords""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainybeel/status/1922506123703124028""","""940971412449320961""","""rainybeel"
"1922506114937102428,""""Wed May 14 04:15:50 +0000 2025""","""1""","""Hallo #SobATRBPNSumut Apel Pagi Rutin Kantor Wilayah Badan Pertanahan Nasional Provinsi Sumatera Utara hari ini terasa istimewa karena bertepatan dengan peringatan Hari Kartini 21 April 2025. Semangat RA Kartini dalam memperjuangkan emansipasi perempuan menjadi inspirasi bagi https://t.co/BbOedjZtR9""","""1922506114937102428""","""https://pbs.twimg.com/media/Gq4dH4Wa4AAIq7z.jpg""","""""","""in""","""Jl. Willem Iskandar No. 8""","""0""","""0""","""0""","""https://x.com/kantahkabtapsel/status/1922506114937102428""","""1875106245880971265""","""kantahkabtapsel"
"1922386242198487362,""""Wed May 14 04:15:50 +0000 2025""","""0""","""@xyezerr Season tahun ini bisa selesai ga sih ?? males liat pemain yg udh ga ada semangat""","""1922506112982495680""","""""","""xyezerr""","""in""","""DKI Jakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/mrh2444/status/1922506112982495680""","""1143359956256559109""","""mrh2444"
"1922244391512776768,""""Wed May 14 04:15:50 +0000 2025""","""1""","""@PenjagalParpol_ @Gojekmilitan Kapan Apel Siaga membela 3 Pejuang Pembela tanah air &amp""; bangsa Dr.@SianiparRismon Dr. @KMRTRoySuryo &amp;"" @DokterTifa? Revolusi Perancis dimulai dr Penjara Bastille smg 3 pejuang ini akan membangkitkan Semangat kebangsaan. #RakyatTidakPercayaPuslabfor #RakyatTidakPercayaPuslabfor https://t.co/WoZOllvmf4""","""1922506111829078443""","""https://pbs.twimg.com/media/Gq4dHmQbAAAHLQp.jpg""","""PenjagalParpol_""","""in""","""""","""0""","""0""","""1""","""https://x.com/Sh4dowBone__/status/1922506111829078443""","""1891540900888838148""","""Sh4dowBone__"""""";"
"1922431975706480890,""""Wed May 14 04:15:46 +0000 2025""","""0""","""@apriciaty Omooo semangat cantik""","""1922506097048388085""","""""","""apriciaty""","""in""","""Aurielle Cherice, 🍒🌸""","""0""","""0""","""0""","""https://x.com/cherrybbuns/status/1922506097048388085""","""869812523532378113""","""cherrybbuns"
"1922472857843519489,""""Wed May 14 04:15:45 +0000 2025""","""1""","""@deunery done ya jangan lupa back di pinned aku. kalo udh pernah hype ke partnya aja yaa thankyou n semangat nulisnyaa""","""1922506092656955591""","""""","""deunery""","""in""","""""","""0""","""0""","""0""","""https://x.com/rainybeel/status/1922506092656955591""","""940971412449320961""","""rainybeel"
"1922494635097645114,""""Wed May 14 04:15:45 +0000 2025""","""0""","""@anncca__ gk semangat""","""1922506092174622907""","""""","""anncca__""","""in""","""""","""0""","""1""","""0""","""https://x.com/soulclutter/status/1922506092174622907""","""1104965268122431488""","""soulclutter"
